24,"000039451","Egis","109N0214      ","01.02.16",120,385.48,311.5,0,46257.6,"",0,"10%","00001","упак",1,"00001","0%","2000005673238"
25,"000043999","Berlin-Chemie","35062         ","01.11.18",540,68.64,0,0,37065.6,"",0,"10%","00001","упак",1,"00001","0%","2000005402203"
26,"000001786","Lek Pharma","EF3138        ","04.02.15",40,393,0,0,15720,"",0,"10%","00001","упак",1,"00001","0%","2000005648816"
27,"000000224","Lek","EF0529        ","01.02.19",40,364.43,331.3,0,14577.2,"",0,"10%","00001","упак",1,"00001","0%","2000005359736"
28,"000047265","Balkanpharma-Dupnitza AD","206114        ","01.06.17",150,189,0,0,28350,"",0,"10%","00001","упак",1,"00001","0%","2000005668401"
29,"000000302","Glaxo-Wellcome","F6020         ","01.08.16",200,122.43,107.41,0,24486,"",0,"10%","00001","упак",1,"00001","0%","2000005668340"
30,"000003326","Gedeon Richter","T48134A       ","01.08.19",100,145.5,131.27,0,14550,"",0,"10%","00001","упак",1,"00001","0%","2000005636066"
31,"000000010","Gedeon Richter","T49338A       ","01.09.19",300,64.9,59.22,0,19470,"",0,"10%","00001","упак",1,"00001","0%","2000005359743"
32,"000000667","Pfizer","13197         ","30.09.16",120,186.01,169.1,0,22321.2,"",0,"10%","00001","упак",1,"00001","0%","2000005435041"
33,"000000808","Novartis Pharma","S2723         ","31.05.16",40,227.48,200.53,0,9099.2,"",0,"10%","00001","упак",1,"00001","0%","2000005390296"
34,"000000439","Teva Operations Poland Sp","16121114      ","01.04.17",80,218,0,0,17440,"",0,"10%","00001","упак",1,"00001","0%","2000005563096"
35,"000057080","Teva Operations Poland Sp","16241514      ","01.07.17",160,125.1,0,0,20016,"",0,"10%","00001","упак",1,"00001","0%","2000005402210"
36,"000002296","Parke-Davis","F3725R        ","30.06.16",300,192.17,174.7,0,57651,"",0,"10%","00001","упак",1,"00001","0%","2000005359750"
37,"000031502","Soldan Holding","3110232       ","01.10.16",120,100.41,97,0,12049.2,"",0,"10%","00001","упак",1,"00001","0%","2000005402081"
38,"000052945","Famar Lyon","38171TB22/3963","31.01.17",20,1477.97,1318.83,0,29559.4,"",0,"10%","00001","упак",1,"00001","0%","2000005668661"
39,"000000921","Abbot S.p. A.","43529TF01     ","30.06.17",40,1466.41,1302.91,0,58656.4,"",0,"10%","00001","упак",1,"00001","0%","2000005668654"
40,"000000021","Chinoin","4V005         ","01.02.17",80,74.91,67,0,5992.8,"",0,"10%","00001","упак",1,"00001","0%","2000005402340"
41,"000003512","Berlin-Chemie/Menarini Group","33126         ","01.07.16",200,212.14,0,0,42428,"",0,"10%","00001","упак",1,"00001","0%","2000005402135"
42,"000036652","Валента ОАО","460414        ","01.05.16",344,135.98,109.88,0,46777.12,"",0,"10%","00001","упак",1,"00001","0%","2000005673252"
43,"000037595","Валента ОАО","570314        ","01.04.16",344,147.17,118.92,0,50626.48,"",0,"10%","00001","упак",1,"00001","0%","2000005673269"
44,"000059042","Валента Фармацевтика","331014        ","01.11.16",130,138.48,111.9,0,18002.4,"",0,"10%","00001","упак",1,"00001","0%","2000005673245"
45,"000000598","Astellas Pharma /Ортат ЗАО","334082014     ","31.05.18",40,795.19,730.66,0,31807.6,"",0,"10%","00001","упак",1,"00001","0%","2000005390302"
46,"000004155","Astellas Pharma Europe B.V.","206052014     ","01.01.18",60,433.73,405,0,26023.8,"",0,"10%","00001","упак",1,"00001","0%","2000005359767"
47,"000004155","Astellas Pharma /Ортат ЗАО","307072014     ","01.03.18",126,450.69,405,0,56786.94,"",0,"10%","00001","упак",1,"00001","0%","2000005676819"
48,"000000648","Servier","0060514       ","01.01.18",4,584.87,531.7,0,2339.48,"",0,"10%","00001","упак",1,"00001","0%","2000005390319"
49,"000000648","Servier","0060514       ","01.01.18",46,584.87,531.7,0,26904.02,"",0,"10%","00001","упак",1,"00001","0%","2000005390326"
50,"000028563","Servier","0270714       ","01.03.18",30,1144.22,1040.2,0,34326.6,"",0,"10%","00001","упак",1,"00001","0%","2000005359774"
51,"000043340","Сердикс ООО","0310814       ","  .  .  ",215,236.87,214.37,0,50927.05,"",0,"10%","00001","упак",1,"00001","0%","2000005657306"
52,"000002676","Gedeon Richter","T41090A       ","01.01.17",50,127.01,116.77,0,6350.5,"",0,"10%","00001","упак",1,"00001","0%","2000005402098"
53,"000004074","Unique Pharmaceutical Lab.","KOA4010       ","01.03.19",145,65.35,59.41,0,9475.75,"",0,"10%","00001","упак",1,"00001","0%","2000005636073"
54,"000009326","Unique Farm Lab","PZU4018       ","30.04.16",200,103.07,93.7,0,20614,"",0,"10%","00001","упак",1,"00001","0%","2000005359781"
55,"000001837","Rottapharm","1410115       ","01.05.17",30,1008,916.36,0,30240,"",0,"10%","00001","упак",1,"00001","0%","2000005359675"
56,"000004127","Rottapharm","0214F         ","01.03.16",30,1008,916.36,0,30240,"",0,"10%","00001","упак",1,"00001","0%","2000005359682"
57,"000000183","UPSA laboratoires","P7942         ","01.06.17",200,211.11,170.6,0,42222,"",0,"10%","00001","упак",1,"00001","0%","2000005636042"
58,"000036182","S.C.Rompharm Company S.r.L.","06944         ","01.05.16",60,259.05,246.72,0,15543,"",0,"10%","00001","упак",1,"00001","0%","2000005402357"
59,"000002489","Solvay Biologicals","347134        ","30.06.17",48,247.17,219.2,0,11864.16,"",0,"10%","00001","упак",1,"00001","0%","2000005390333"
60,"000002489","Solvay Biologicals","347134        ","30.06.17",22,247.17,219.2,0,5437.74,"",0,"10%","00001","упак",1,"00001","0%","2000005390340"
61,"000003915","Abbott Laboratories B.V.","346943        ","31.05.19",1,428.12,382.37,0,428.12,"",0,"10%","00001","упак",1,"00001","0%","2000005359798"
62,"000003915","Abbott Laboratories B.V.","346943        ","31.05.19",120,428.12,382.37,0,51374.4,"",0,"10%","00001","упак",1,"00001","0%","2000005359804"
63,"000003915","Abbott Laboratories B.V.","347034        ","30.06.19",79,428.12,381.65,0,33821.48,"",0,"10%","00001","упак",1,"00001","0%","2000005359811"
64,"000025995","Jenapharm","WEK3KK        ","01.03.17",15,1721.39,1564.9,0,25820.85,"",0,"10%","00001","упак",1,"00001","0%","2000005390357"
65,"000009172","Aesica Pharmaceuticals GmbH","14G18         ","30.06.19",100,264.5,248.69,0,26450,"",0,"10%","00001","упак",1,"00001","0%","2000005563102"
66,"000002034","Laboratoires du Docteur E.Bouc","1418          ","01.07.17",120,168.63,153.3,0,20235.6,"",0,"10%","00001","упак",1,"00001","0%","2000005359828"
67,"000000806","Lek","ED2709        ","01.03.16",70,179.85,163.5,0,12589.5,"",0,"10%","00001","упак",1,"00001","0%","2000005636608"
68,"000002918","Janssen-Cilag AG","14D26/85      ","31.03.19",15,187.33,180.47,0,2809.95,"",0,"10%","00001","упак",1,"00001","0%","2000005390364"
69,"000033475","Валента ОАО","770514        ","01.06.17",40,356.62,343.48,0,14264.8,"",0,"10%","00001","упак",1,"00001","0%","2000005359835"
70,"000002142","Pro.Med.Cs","0410514       ","01.05.17",202,80.96,68.36,0,16353.92,"",0,"10%","00001","упак",1,"00001","0%","2000005435119"
71,"000000786","Abbott/Фармстандарт","250614        ","01.03.17",30,343.1,318,0,10293,"",0,"10%","00001","упак",1,"00001","0%","2000005668678"
72,"000000028","Gedeon Richter","830414        ","01.12.18",150,179.74,168.82,0,26961,"",0,"10%","00001","упак",1,"00001","0%","2000005563515"
73,"000002004","Sagmel Inc.","132132        ","01.05.16",6,160.93,146.3,0,965.58,"",0,"10%","00001","упак",1,"00001","0%","2000005636615"
74,"000002004","Sagmel Inc.","132134        ","01.05.16",24,160.93,146.3,0,3862.32,"",0,"10%","00001","упак",1,"00001","0%","2000005636622"
75,"000001616","Nycomed Pharma","10990000      ","01.03.17",30,115.6,0,0,3468,"",0,"10%","00001","упак",1,"00001","0%","2000005668418"
76,"000027783","Nycomed Pharma","11015293      ","01.05.17",40,157.8,0,0,6312,"",0,"10%","00001","упак",1,"00001","0%","2000005668425"
77,"000003546","Bionorica GmbH","0000083661    ","31.03.17",150,279.62,254.2,0,41943,"",0,"10%","00001","упак",1,"00001","0%","2000005390388"
78,"000003547","Bionorica GmbH","0000084760    ","30.06.17",50,251.9,229,0,12595,"",0,"10%","00001","упак",1,"00001","0%","2000005390371"
79,"000047268","Aesica Pharmaceuticals GmbH","8922001       ","01.12.18",100,100.5,94.23,0,10050,"",0,"10%","00001","упак",1,"00001","0%","2000005563119"
80,"000031900","Nycomed","11003539      ","28.02.19",160,203.61,185.1,0,32577.6,"",0,"10%","00001","упак",1,"00001","0%","2000005636646"
81,"000004418","Nycomed","11010980      ","28.02.19",160,172.59,156.9,0,27614.4,"",0,"10%","00001","упак",1,"00001","0%","2000005636639"
82,"000000374","Sopharma AD","2220514       ","01.05.16",250,187.44,170.4,0,46860,"",0,"10%","00001","упак",1,"00001","0%","2000005402364"
83,"000001154","Alcon-Куврер","14 F 30H      ","30.06.16",450,281,0,0,126450,"",0,"10%","00001","упак",1,"00001","0%","2000005402142"
84,"000043008","Lek","EH2172        ","01.04.17",60,173.97,182.52,0,10438.2,"",0,"10%","00001","упак",1,"00001","0%","2000005689024"
85,"000001060","Lek Pharma","EL1920        ","01.04.19",30,197.8,181.07,0,5934,"",0,"10%","00001","упак",1,"00001","0%","2000005668432"
86,"000001060","Lek Pharma","EL1918        ","01.04.19",56,203.68,181.12,0,11406.08,"",0,"10%","00001","упак",1,"00001","0%","2000005689017"
87,"000031197","Dr. Reddy's lab.","A4223         ","31.03.17",100,111.1,101.25,0,11110,"",0,"10%","00001","упак",1,"00001","0%","2000005379741"
88,"000001585","Dr. Reddy's lab.","B401359       ","30.06.17",1920,34.76,30.42,0,66739.2,"",0,"10%","00001","упак",1,"00001","0%","2000005390395"
89,"000011844","E.Merck","180625        ","09.04.17",180,141.46,122.26,0,25462.8,"",0,"10%","00001","упак",1,"00001","0%","2000005390418"
90,"000025618","E.Merck","178886        ","06.03.19",20,449.79,391.64,0,8995.8,"",0,"10%","00001","упак",1,"00001","0%","2000005390401"
91,"000014395","Merk AG","178292        ","23.02.19",200,183.15,159.47,0,36630,"",0,"10%","00001","упак",1,"00001","0%","2000005402371"
92,"000023081","Merckle GmbH","181342        ","01.05.19",100,270.82,236.31,0,27082,"",0,"10%","00001","упак",1,"00001","0%","2000005636653"
93,"000043401","Stafford Miller","06.2017       ","01.06.17",300,172.28,0,0,51684,"",0,"18%","00001","упак",1,"00001","0%","2000005591518"
94,"000003434","Abbott GmbH","50113         ","31.03.16",100,233,210.09,0,23300,"",0,"10%","00001","упак",1,"00001","0%","2000005402227"
95,"000019224","Менарини-Фон Хейден","43001         ","01.07.17",16,461.78,419.8,0,7388.48,"",0,"10%","00001","упак",1,"00001","0%","2000005668357"
96,"000019224","Менарини-Фон Хейден","43001         ","01.07.17",34,461.78,419.8,0,15700.52,"",0,"10%","00001","упак",1,"00001","0%","2000005668364"
97,"000003514","Berlin-Chemie/Menarini Group","43073         ","01.08.16",140,113.5,106.57,0,15890,"",0,"10%","00001","упак",1,"00001","0%","2000005563072"
98,"000002181","Boehringer Inge","431720A       ","01.04.19",40,315.37,295.17,0,12614.8,"",0,"10%","00001","упак",1,"00001","0%","2000005359842"
99,"000063462","Берингер Ингель хайм Эспана","427610        ","30.04.17",100,178.75,157.1,0,17875,"",0,"10%","00001","упак",1,"00001","0%","2000005359859"
100,"000001968","Bоеhringеr Ingеlheim","427257        ","28.02.17",80,218.13,203.61,0,17450.4,"",0,"10%","00001","упак",1,"00001","0%","2000005359866"
101,"000026887","Bosnalijek d.d.","7769          ","01.04.19",360,178.32,0,0,64195.2,"",0,"10%","00001","упак",1,"00001","0%","2000005673184"
102,"000001095","Lek","EK0300        ","01.05.16",27,223.52,203.2,0,6035.04,"",0,"10%","00001","упак",1,"00001","0%","2000005402388"
103,"000001095","Lek","EL7728        ","30.06.16",273,223.52,203.2,0,61020.96,"",0,"10%","00001","упак",1,"00001","0%","2000005402395"
104,"000028168","Lek","EL2582        ","01.06.16",70,360.14,327.4,0,25209.8,"",0,"10%","00001","упак",1,"00001","0%","2000005402401"
105,"000040605","Lek","EP5470        ","01.06.16",40,454.41,413.1,0,18176.4,"",0,"10%","00001","упак",1,"00001","0%","2000005636660"
106,"000026664","Zentiva","3140614       ","01.05.17",400,261.79,237.99,0,104716,"",0,"10%","00001","упак",1,"00001","0%","2000005379734"
107,"000037371","Zentiva","3580814       ","31.07.17",50,652.19,0,0,32609.5,"",0,"10%","00001","упак",1,"00001","0%","2000005402159"
108,"000039442","KRKA/РУС","41280714      ","01.07.19",240,159.56,144.96,0,38294.4,"",0,"10%","00001","упак",1,"00001","0%","2000005689109"
109,"000000794","Фарматис/Терапл","PS14069       ","30.06.17",30,409.97,372.7,0,12299.1,"",0,"10%","00001","упак",1,"00001","0%","2000005636677"
110,"000002948","Aventis/Rhone-poulenc","A733          ","30.04.17",128,137.17,124.7,0,17557.76,"",0,"10%","00001","упак",1,"00001","0%","2000005636684"
111,"000034671","KRKA","L72872        ","01.01.17",20,227.78,0,0,4555.6,"",0,"10%","00001","упак",1,"00001","0%","2000005668449"
112,"000062170","KRKA","V18871        ","01.03.17",60,229.79,0,0,13787.4,"",0,"10%","00001","упак",1,"00001","0%","2000005668272"
113,"000000360","Berlin-Chemie","32034         ","01.04.16",50,85,79.03,0,4250,"",0,"10%","00001","упак",1,"00001","0%","2000005648823"
114,"000000360","Berlin-Chemie/Menarini Group","34044         ","01.10.16",50,99,92.93,0,4950,"",0,"10%","00001","упак",1,"00001","0%","2000005668258"
115,"000004125","Берлим-Фарма ЗАО/Berlin-Chemie","1000714       ","01.04.17",1300,55.62,52.53,0,72306,"",0,"10%","00001","упак",1,"00001","0%","2000005563126"
116,"000002696","Unique Pharmaceutical Lab.","PGF3341       ","31.08.16",150,137.5,125,0,20625,"",0,"10%","00001","упак",1,"00001","0%","2000005563522"
117,"000047707","Gedeon Richter-Рус","860714        ","01.07.17",40,134.2,124.49,0,5368,"",0,"10%","00001","упак",1,"00001","0%","2000005648830"
118,"000039374","Berlin-Chemie/Menarini Group","42132         ","01.04.17",150,116.27,105.86,0,17440.5,"",0,"10%","00001","упак",1,"00001","0%","2000005563553"
119,"000026973","Berlin-Chemie/Menarini Group","42165         ","01.05.17",108,58.52,54.14,0,6320.16,"",0,"10%","00001","упак",1,"00001","0%","2000005563539"
120,"000026973","Berlin-Chemie/Menarini Group","42165         ","01.05.17",192,58.52,54.14,0,11235.84,"",0,"10%","00001","упак",1,"00001","0%","2000005563546"
121,"000002805","Gedeon Richter-Рус","1011014       ","01.10.17",100,216.48,196.8,0,21648,"",0,"10%","00001","упак",1,"00001","0%","2000005636691"
122,"000001337","Grindex","7380513       ","01.05.17",80,220.9,209.82,0,17672,"",0,"10%","00001","упак",1,"00001","0%","2000005668289"
123,"000004470","Boehringer Ingelheim","427308A       ","28.02.19",120,452,0,0,54240,"",0,"10%","00001","упак",1,"00001","0%","2000005402234"
124,"000001123","E.Merck","176932        ","31.03.17",160,101,0,0,16160,"",0,"10%","00001","упак",1,"00001","0%","2000005648854"
125,"000001124","E.Merck","184236        ","10.08.17",320,93.01,0,0,29763.2,"",0,"10%","00001","упак",1,"00001","0%","2000005648847"
126,"000001125","E.Merck","175741        ","18.02.17",320,81.8,0,0,26176,"",0,"10%","00001","упак",1,"00001","0%","2000005648861"
127,"000008931","Sagmel Inc.","4B0017        ","01.02.16",12,113.3,103,0,1359.6,"",0,"10%","00001","упак",1,"00001","0%","2000005359873"
128,"000008931","Sagmel Inc.","4C0013        ","01.03.16",88,113.3,103,0,9970.4,"",0,"10%","00001","упак",1,"00001","0%","2000005359880"
129,"000027328","Акрихин/Schering-plough","4KTLDA7001    ","01.03.16",20,748.63,681.81,0,14972.6,"",0,"10%","00001","упак",1,"00001","0%","2000005668296"
130,"000004362","Dr. Reddy's lab.","L4109         ","29.02.16",84,114.73,104.3,0,9637.32,"",0,"10%","00001","упак",1,"00001","0%","2000005402418"
131,"000004362","Dr. Reddy's lab.","L4116         ","29.02.16",16,114.73,104.3,0,1835.68,"",0,"10%","00001","упак",1,"00001","0%","2000005402425"
132,"000049321","Dr. Reddy's lab.","L4075         ","01.01.16",100,199.3,161.05,0,19930,"",0,"10%","00001","упак",1,"00001","0%","2000005657337"
133,"000002513","Dr. Reddy's lab.","V400324       ","30.06.17",1200,127.35,0,0,152820,"",0,"10%","00001","упак",1,"00001","0%","2000005402166"
134,"000046683","Chinoin","4CG29A        ","01.06.19",60,80.6,71.44,0,4836,"",0,"10%","00001","упак",1,"00001","0%","2000005657344"
135,"000000042","Chinoin","4V155         ","01.06.19",80,188.76,171.5,0,15100.8,"",0,"10%","00001","упак",1,"00001","0%","2000005390432"
136,"000055406","Chinoin","4V146         ","01.06.17",432,107.36,97,0,46379.52,"",0,"10%","00001","упак",1,"00001","0%","2000005390449"
137,"000040618","Chinoin","4V168         ","01.07.17",200,44.69,40.11,0,8938,"",0,"10%","00001","упак",1,"00001","0%","2000005657351"
138,"000025926","Chinoin","4V185         ","01.07.19",60,166.28,150.64,0,9976.8,"",0,"10%","00001","упак",1,"00001","0%","2000005657368"
139,"000002238","Gedeon Richter","T42471A       ","01.02.17",150,264.53,240.48,0,39679.5,"",0,"10%","00001","упак",1,"00001","0%","2000005379673"
140,"000002919","Айвэкс А.С.","45040051      ","01.01.17",80,119.68,108.8,0,9574.4,"",0,"10%","00001","упак",1,"00001","0%","2000005390425"
141,"000042868","КРКА-Рус ООО","36280214      ","01.02.19",120,97.31,98.73,0,11677.2,"",0,"10%","00001","упак",1,"00001","0%","2000005390500"
142,"000033084","Famar for Smithkline Beec","1407207       ","01.07.16",70,87.67,72.99,0,6136.9,"",0,"10%","00001","упак",1,"00001","0%","2000005359897"
143,"000023409","Reckitt Benckiser Healthcare","424162        ","01.09.17",240,110.66,92.06,0,26558.4,"",0,"10%","00001","упак",1,"00001","0%","2000005359903"
144,"000061447","Reckitt Benckiser Healthcare","410063        ","01.04.17",240,157.63,138.09,0,37831.2,"",0,"10%","00001","упак",1,"00001","0%","2000005359910"
145,"000062558","Reckitt Benckiser Healthcare","BB810         ","01.05.17",200,60.85,62.32,0,12170,"",0,"10%","00001","упак",1,"00001","0%","2000005379666"
146,"000000945","Organon","1006442       ","01.10.16",15,1050.01,0,0,15750.15,"",0,"10%","00001","упак",1,"00001","0%","2000005668456"
147,"000000800","Dr. Reddy's lab.","B401150       ","30.04.17",500,145.59,132.28,0,72795,"",0,"10%","00001","упак",1,"00001","0%","2000005591525"
148,"000000373","Biocodex Laboratoires","3015          ","01.09.19",168,150.15,136.5,0,25225.2,"",0,"10%","00001","упак",1,"00001","0%","2000005563560"
149,"000000316","Santen OY","147493        ","  .  .  ",200,163.86,148.96,0,32772,"",0,"10%","00001","упак",1,"00001","0%","2000005379680"
150,"000053094","Shreya Life Sciences Pvt.Ltd","C21053        ","01.12.16",200,45.38,39.78,0,9076,"",0,"10%","00001","упак",1,"00001","0%","2000005591501"
151,"000000603","Temmler","14B12/75      ","01.02.18",30,218.16,195.09,0,6544.8,"",0,"10%","00001","упак",1,"00001","0%","2000005668685"
152,"000000674","Slovakofarma","3040114       ","01.12.16",200,85.87,78.06,0,17174,"",0,"10%","00001","упак",1,"00001","0%","2000005379697"
153,"000043671","Dr. Reddy's lab.","C401542       ","01.01.16",70,294.82,268.27,0,20637.4,"",0,"10%","00001","упак",1,"00001","0%","2000005636059"
154,"000002032","Bouchara Laboratoires","789           ","01.05.17",120,195.61,177.83,0,23473.2,"",0,"10%","00001","упак",1,"00001","0%","2000005379703"
155,"000000254","Innothera Chouzy","26348         ","31.12.15",30,207.81,166.5,0,6234.3,"",0,"10%","00001","упак",1,"00001","0%","2000005668692"
156,"000004759","Anpharm/Servier","0500514       ","01.05.17",100,633.64,512.04,0,63364,"",0,"10%","00001","упак",1,"00001","0%","2000005673276"
157,"000003518","Berlin-Chemie","32526         ","01.06.16",100,533.61,485.1,0,53361,"",0,"10%","00001","упак",1,"00001","0%","2000005402432"
158,"000033236","Berlin-Chemie/R.P. Scherer","32030         ","01.06.16",50,952.46,0,0,47623,"",0,"10%","00001","упак",1,"00001","0%","2000005390555"
159,"000008729","Shreya Life Sciences Pvt.Ltd","C90717        ","01.08.17",200,59.9,54.45,0,11980,"",0,"10%","00001","упак",1,"00001","0%","2000005636080"
160,"000002240","Gedeon Richter","T45563A       ","01.05.17",250,241.88,219.89,0,60470,"",0,"10%","00001","упак",1,"00001","0%","2000005392368"
161,"000005031","Sagmel Inc.","4E16          ","01.05.16",80,262.99,212.52,0,21039.2,"",0,"10%","00001","упак",1,"00001","0%","2000005379710"
162,"000001378","Sagmel Inc.","4E02          ","01.05.16",70,227.5,183.84,0,15925,"",0,"10%","00001","упак",1,"00001","0%","2000005379727"
163,"000058318","Bayer Sante Familiale","L7R120        ","01.07.16",100,91.71,0,0,9171,"",0,"10%","00001","упак",1,"00001","0%","2000005676673"
164,"000059148","Bayer Sante Familiale","L7T260        ","01.09.16",100,91.84,0,0,9184,"",0,"10%","00001","упак",1,"00001","0%","2000005676680"
165,"000008618","Gedeon Richter","T43735B       ","01.03.19",100,138.4,125.82,0,13840,"",0,"10%","00001","упак",1,"00001","0%","2000005657375"
166,"000004958","Shreya Life Sciences Pvt.Ltd","C60374        ","30.10.16",300,61.6,56,0,18480,"",0,"10%","00001","упак",1,"00001","0%","2000005359927"
167,"000001859","Zambon","20019705      ","01.11.16",63,181.83,165.3,0,11455.29,"",0,"10%","00001","упак",1,"00001","0%","2000005563577"
168,"000001859","Zambon","20019705      ","01.11.16",17,181.83,165.3,0,3091.11,"",0,"10%","00001","упак",1,"00001","0%","2000005563584"
169,"000063059","Мосхимфармпрепараты","111014        ","01.11.16",410,125.95,93.91,0,51639.5,"",0,"10%","00001","упак",1,"00001","0%","2000005379796"
170,"000000483","Sopharma AD","10714         ","01.07.17",70,118.35,0,0,8284.5,"",0,"10%","00001","упак",1,"00001","0%","2000005676697"
171,"000030346","Dragenopharm Apotheker Puschl","45452         ","01.07.17",40,350.99,333.17,0,14039.6,"",0,"10%","00001","упак",1,"00001","0%","2000005379642"
172,"000001959","Berlin-Chemie/Menarini Group","48055         ","01.04.17",100,203.65,194.62,0,20365,"",0,"10%","00001","упак",1,"00001","0%","2000005402173"
173,"000001960","Berlin-Chemie","48407         ","01.07.17",43,276.22,255.95,0,11877.46,"",0,"10%","00001","упак",1,"00001","0%","2000005657382"
174,"000000427","Novartis Saglik Gida Tarim","K0473         ","01.02.19",50,187.11,163.34,0,9355.5,"",0,"10%","00001","упак",1,"00001","0%","2000005668302"
175,"000036256","Beaufour Ipsen","H06301        ","31.05.17",160,111.95,107.22,0,17912,"",0,"10%","00001","упак",1,"00001","0%","2000005379758"
176,"000036226","Beaufour Ipsen","H04566        ","30.04.17",50,262,257.63,0,13100,"",0,"10%","00001","упак",1,"00001","0%","2000005379765"
177,"000032927","Ursapharm Arzneimittel GmbH/Stada Arzneimittel","41574         ","01.04.19",300,93.28,80.45,0,27984,"",0,"10%","00001","упак",1,"00001","0%","2000005359934"
178,"000000300","Balkanpharma-Dupnitza AD","058814        ","01.03.16",500,100.1,0,0,50050,"",0,"10%","00001","упак",1,"00001","0%","2000005668319"
179,"000035666","Reckitt Benckiser Healthcare","BD530         ","  .  .  ",60,134.4,108.6,0,8064,"",0,"10%","00001","упак",1,"00001","0%","2000005636097"
180,"000061792","Pliva Hirvatska d.o.o","3339064       ","01.06.16",80,177.87,158.85,0,14229.6,"",0,"10%","00001","упак",1,"00001","0%","2000005668371"
181,"000013892","Bayer Cons.Care AG/Roche","975351        ","01.03.16",30,405.54,327.71,0,12166.2,"",0,"10%","00001","упак",1,"00001","0%","2000005673283"
182,"000000058","Egis","369A0514      ","01.05.19",400,99.42,91.48,0,39768,"",0,"10%","00001","упак",1,"00001","0%","2000005673290"
183,"000004754","Shreya Life Sciences Pvt.Ltd","ELR031319     ","01.10.16",180,90.81,82.55,0,16345.8,"",0,"10%","00001","упак",1,"00001","0%","2000005392412"
184,"000001492","Angelini Francesco","1277          ","01.02.18",300,180.73,164.3,0,54219,"",0,"10%","00001","упак",1,"00001","0%","2000005359941"
185,"000004448","Pharmachim/Sopharma","4310714       ","01.07.18",440,57.09,51.9,0,25119.6,"",0,"10%","00001","упак",1,"00001","0%","2000005430251"
